,,,,Day 0,,,,,,,day 3,,,,,,,,,,,,,,EOT,,,,,,,,,,,,,
20558-4,Ephrin type-A receptor 8,EPHA8,P29322,838.572,1331.600821,0.564984579,0.083662582,1.235920413,678.5,197.7936623,577.54,153.281357,0.1310712,0.090117116,0.869729123,1.016218476,0.060578684,0.431786259,0.219691076,1.015206822,664.0458333,223.5065621,1.000996501,0.06928135,1194.786364,1885.334315,0.233592037,0.16612397,1.738376784,1.075512147,0.181996398,0.115547234,0.084946936,1.071129785,687.3,204.6988471,1.004091345,0.083270926
2056-5,No protein,nan,nan,219.22,87.33261018,0.84037274,0.443324739,0.970644233,225.85,142.6245058,235.328,94.35877286,0.601100672,0.359420133,0.873391272,1.081029386,0.174118081,0.907749766,0.438549652,1.005832053,269.4416667,295.1940109,1.07476132,0.19036059,203.3954545,51.63126675,0.8270219,0.43498444,1.018199112,1.006022341,0.164241856,0.832779222,0.244290184,0.988049001,199.76,52.700611,1.018190738,0.194487484
20561-15,Contactin-6,CNTN6,Q9UQ52,1134.532,546.0955013,0.427764362,0.193754208,0.898240272,1263.060714,602.0471649,1112.636,520.6771083,0.293116274,0.186732943,0.854627514,1.023094494,0.217416287,0.628120964,0.34381139,0.971579778,1301.895833,683.6860461,1.053021603,0.198364509,1149.295455,414.3298779,0.726624872,0.425092523,0.955333994,1.054117919,0.311827854,0.470124959,0.49497659,0.925285112,1203.03,535.248349,1.139235794,0.412586351
20562-78,Killer cell lectin-like receptor subfamily B member 1,KLRB1,Q12918,1047.508,405.2366922,0.673744767,0.219152812,1.037305361,1009.835714,165.4258384,1045.948,361.245861,0.381526604,0.401293674,1.073615978,1.016417843,0.079691825,0.033960008,0.024466395,1.048758338,974.2291667,159.24172,0.969163063,0.066157974,1050.677273,350.6354983,0.435238665,0.252263373,1.065525369,1.031068008,0.091188593,0.157799985,0.049515221,1.050073798,986.065,123.0482478,0.98190052,0.120536954
20563-48,Toll-like receptor 10,TLR10,Q9BXR5,167.236,50.4056892,0.105390221,0.181752525,0.781424471,214.0142857,136.1060477,171.92,50.9838955,0.343328987,0.370699981,0.892048255,1.019393481,0.120593094,0.301873869,0.163682918,1.037726074,192.725,91.12479652,0.982333881,0.120129741,166.9545455,40.53664703,0.191732069,0.464880682,0.814809885,1.024808952,0.121613591,0.489295689,0.252263373,1.033181355,204.9,116.7912882,0.991896483,0.169537271
20564-53,Thy-1 membrane glycoprotein,THY1,P04216,808.84,315.0550085,0.415770755,0.293416477,0.910486008,888.3607143,376.7638208,770.2,316.1321293,0.310467178,0.113139446,0.887075953,0.993782059,0.241258019,0.923988115,0.48766289,0.993146173,868.2458333,338.3610079,1.000640275,0.243587156,770.8090909,266.6273138,0.752415763,0.362196183,1.03599195,0.991839504,0.242557983,0.808630392,0.320640056,1.022122574,744.03,265.918672,0.97037237,0.306380918
20568-3,FRAS1-related extracellular matrix protein 1,FREM1,Q5H8C1,778.376,389.4386178,0.129990579,0.005282009,0.83364997,933.6964286,321.8072332,754.784,335.091414,0.134970339,0.0183089,0.830174194,0.990935259,0.213861384,0.802068469,0.351429649,1.013854784,909.1875,359.6096359,0.977393681,0.143184106,714.0454545,216.0620044,0.357564424,0.153872635,0.921795003,1.025503156,0.230280945,0.167614415,0.052146514,1.09451406,774.625,195.581236,0.936948362,0.16526732
2057-6,No protein,nan,nan,267.012,144.0886319,0.601470915,0.432793924,1.078291772,247.625,115.4657606,277.464,141.097393,0.795227278,0.464143607,1.036312366,1.172312038,0.5620551,0.708962877,0.38247576,1.04616684,267.7416667,113.2373095,1.120578471,0.345539397,252.9,126.4628656,0.506856886,0.376455285,1.098753096,1.091278336,0.521073365,0.758800394,0.311679966,1.050773277,230.17,85.92742926,1.038547858,0.553942626
20570-18,V-set and transmembrane domain-containing protein 1,VSTM1,Q6UX27,1321.436,676.1983803,0.33848274,0.161364208,1.157529783,1141.6,648.4101474,1386.268,748.04456,0.206312942,0.192150202,1.22355551,1.178003469,0.656212848,0.29288217,0.122007399,1.153700121,1132.983333,601.2500372,1.021065568,0.25175665,1595.863636,723.4894499,0.073620774,0.084946936,1.325556213,1.274220978,0.703099326,0.39171023,0.120785237,1.133692177,1203.92,625.3650914,1.123956753,0.348546502
20572-6,Proto-oncogene tyrosine-protein kinase MER,MERTK,Q12866,1384.472,862.508543,0.945233485,0.107800491,0.990095676,1398.321429,495.8700718,1205.348,576.6449043,0.143597173,0.07635851,0.786654448,0.930533265,0.256418967,0.195357275,0.117884221,0.805751158,1532.245833,885.9568274,1.154864322,0.769411347,1205.45,464.5560694,0.377766803,0.311679966,0.899317744,0.957676102,0.278374005,0.721870873,0.395722274,0.972208956,1340.405,489.3875555,0.985051717,0.201541803
20574-8,CD81 antigen,CD81,P60033,421.292,148.7091011,0.366836785,0.188898652,0.46813566,899.9357143,2705.498727,432.248,157.3128377,0.383520687,0.131350793,0.492492096,1.040865819,0.172886446,0.393540341,0.313993596,1.040461726,877.675,2399.975149,1.000388379,0.144491393,417.2818182,146.6199095,0.369112709,0.101711578,0.406436072,1.013405347,0.145177704,0.837468912,0.444917219,1.009394059,1026.685,2884.307408,1.003973956,0.143425428
20575-82,C-type lectin domain family 9 member A,CLEC9A,Q6UXN8,844.656,917.6234056,0.73474721,0.132727879,1.086933471,777.1,325.3953903,832.572,711.4987857,0.671954849,0.432505068,1.089480606,1.041123991,0.115743353,0.260820179,0.102379581,1.034330222,764.1916667,322.7899019,1.006568279,0.088066594,842.7727273,695.4596486,0.429574491,0.294094362,1.179618763,1.032253951,0.139967982,0.868262852,0.386053649,1.005890144,714.445,219.1835064,1.02620943,0.084500136
20576-71,Frizzled-7,FZD7,O75084,6786.236,2484.566749,0.662372891,0.398067423,0.954711986,7108.15,2749.613397,6722.944,2575.259258,0.556757202,0.156247645,0.936709553,1.010353596,0.189734153,0.917721586,0.495887047,0.993802635,7177.191667,2681.307558,1.016654173,0.220458749,7201.190909,2634.328301,0.513229676,0.395722274,1.085180232,1.073331785,0.210564825,0.245309022,0.115798585,1.088658992,6635.94,2768.538918,0.985921021,0.253088019
20577-5,Frizzled-8,FZD8,Q9H461,6835.712,4207.622968,0.806462526,0.360787173,1.037373288,6589.442857,2645.996091,6756.704,4106.915961,0.905367859,0.298055965,1.017809663,1.017612213,0.211864483,0.859703239,0.359108065,0.9889813,6638.475,2509.394471,1.028949903,0.220660276,7019.872727,3143.835485,0.447566664,0.221207516,1.110987218,1.086772337,0.274423776,0.402783308,0.26861222,1.062397033,6318.59,2634.021883,1.022943686,0.200018186
20578-10,Latrophilin-3,ADGRL3,Q9HAR2,1067.812,253.6175188,0.400204697,0.144536447,0.948690371,1125.564286,229.4877793,1121.612,276.1802532,0.702206918,0.401291208,0.973438445,1.071876965,0.213980514,0.567879613,0.438549652,1.030518332,1152.216667,269.2210224,1.040133816,0.155349163,1136.168182,244.6114979,0.876103546,0.454884707,1.010776325,1.062753389,0.217664773,0.777400304,0.49497659,1.017898,1124.055,243.0638321,1.044066683,0.197566443
20579-50,Myelin-associated glycoprotein,MAG,P20916,843.936,301.4867544,0.684211587,0.263524136,0.963864889,875.575,243.0492155,803.624,263.064873,0.447679219,0.203269392,0.925807436,0.980776708,0.197714979,0.427252563,0.463035819,0.943814028,868.025,310.2652148,1.039163096,0.287808565,805.4454545,225.7698642,0.502640219,0.228759868,1.059796651,1.037338557,0.253019577,0.441359732,0.159921578,1.057254166,760,199.0828873,0.981162894,0.20298131
2058-7,No protein,nan,nan,181.628,68.72671981,0.902483899,0.193739855,0.988855315,183.675,46.15448922,194.484,74.97765897,0.987526224,0.480060686,0.998313763,1.062679562,0.162329601,0.59850837,0.390365974,1.0219191,194.8125,68.2574313,1.039886192,0.126959384,184.2909091,63.43274111,0.590546745,0.415247547,1.053482202,1.019540704,0.161704453,0.828350484,0.454884707,0.988214786,174.935,44.80147626,1.031699503,0.187799497
20581-42,Glucagon-like peptide 1 receptor:Extracellular domain,GLP1R,P43220,791.412,195.8019802,0.016303922,0.016619635,0.827348472,956.5642857,275.332533,803.744,221.8009956,0.04086086,0.007549411,0.834076585,1.019144749,0.12244608,0.785298886,0.40627952,1.010732562,963.6333333,291.733331,1.008322861,0.144463909,849.6272727,213.7213951,0.075446661,0.097316976,0.858365433,1.067007136,0.145405819,0.955397724,0.147977086,0.995694512,989.82,264.9491774,1.071620987,0.328120768
20584-4,"Nectin-1, isoform gamma:Extracellular domain",NECTIN1,Q15223,1258.468,343.6750369,0.060918661,0.028877376,0.862884681,1458.442857,401.3516871,1269.28,354.9607099,0.194809519,0.137856572,0.886422878,1.015148299,0.158088482,0.736090558,0.495887047,1.015188625,1431.9125,479.3701652,0.999960277,0.145425395,1338.586364,305.6616866,0.561980297,0.4054555,0.955181347,1.070137751,0.177084687,0.598884715,0.185649441,1.0308178,1401.395,366.5626788,1.038144424,0.201850909
20585-5,CMRF35-like molecule 9,CD300LG,Q6UXG3,2987.868,1280.102296,0.244850935,0.118036764,0.875981932,3410.878571,1282.877949,3321.52,1612.35761,0.395872247,0.186732943,0.893168839,1.150058121,0.3236609,0.539105222,0.430434902,1.045534395,3718.804167,1566.210409,1.09997158,0.213496579,4237.795455,2223.567706,0.916765841,0.386053649,1.015415376,1.330412285,0.352035998,0.496214574,0.285477026,1.057782445,4173.46,1622.525703,1.257737157,0.317275768
20585-9,CMRF35-like molecule 9,CD300LG,Q6UXG3,57.836,9.492560455,0.049211265,0.005015304,0.814796478,70.98214286,31.87195424,58.364,9.457986255,0.186396598,0.051537566,0.761228194,1.023871902,0.112847815,0.750356136,0.446690319,0.986222584,76.67083333,63.87495909,1.038175274,0.181894447,64.85,11.36460814,0.25192209,0.405451742,0.500347195,1.103592691,0.123995933,0.352795657,0.093054729,0.580366599,129.61,238.6732995,1.901544118,3.649858371
20586-18,Contactin-3,CNTN3,Q9P232,2655.188,919.3401787,0.705817904,0.482235573,0.967330687,2744.860714,744.3883809,2691.948,854.8642681,0.868635659,0.305025731,1.015093651,1.071687948,0.240330959,0.261212228,0.34381139,1.069502639,2651.920833,795.0658018,1.002043294,0.16793803,2893.790909,1013.488339,0.331291322,0.159921578,1.09576559,1.110722179,0.251532044,0.51302822,0.244290184,1.043838809,2640.885,566.7983321,1.064074423,0.193970966
20589-5,Cadherin-4,CDH4,P55283,357.336,86.87866887,0.712382229,0.475137693,1.024944734,348.6392857,79.75353704,361.124,127.4194594,0.900193549,0.20896415,1.010726064,1.002037081,0.264683596,0.289301451,0.130555081,0.897794636,357.2916667,75.09756941,1.116109455,0.434838903,368.8090909,122.2897636,0.576202421,0.395722274,1.05097769,1.044114841,0.280631496,0.600100424,0.49497659,1.039005012,350.92,74.64594162,1.004918002,0.181954167
20590-13,Neuropeptide Y,NPY,P01303,1754.488,331.4577769,0.065299492,0.039628329,0.895850495,1958.460714,438.8570108,1898.468,387.0261487,0.790984595,0.409045885,0.981593878,1.101707818,0.196386656,0.163079975,0.018179277,1.086507582,1934.066667,515.9681237,1.013989996,0.222410404,2113.377273,390.4148783,0.505814479,0.386053649,0.93001583,1.200648177,0.249341881,0.936856517,0.178988343,0.990298145,2272.41,957.1017709,1.212410811,0.595193398
20591-48,Gliomedin,GLDN,Q6ZMI3,2223.928,1000.38312,0.63308499,0.22982516,0.945679729,2351.671429,884.8372134,2486.796,966.2886126,0.929009376,0.370699981,0.989077362,1.147554507,0.221234124,0.369786136,0.130555081,1.062061816,2514.258333,1125.355281,1.080496907,0.277487426,2939.75,1266.658581,0.120317034,0.067006052,1.217476834,1.41875711,0.810145914,0.140247981,0.131207409,1.25769455,2414.625,785.1753243,1.128061746,0.320933369
20592-8,Latexin,LXN,Q9BS40,1298.852,460.6386637,0.161044416,0.107800491,0.87082356,1491.521429,506.7364885,1223.868,369.4655564,0.034644832,0.055917403,0.836630218,0.957304652,0.160156718,0.301414262,0.174072312,0.884482111,1462.854167,382.8907895,1.082333538,0.54609474,1214.563636,339.6761366,0.426287609,0.199425692,0.928742983,0.955203087,0.177069292,0.72952165,0.348136362,1.021651898,1307.75,388.2243198,0.934959441,0.189290469
20593-10,"Beta-1,3-galactosyltransferase 5",B3GALT5,Q9Y2C3,2420.984,682.012585,0.367682664,0.324790586,1.066759493,2269.475,473.4406303,2398.476,569.1938926,0.161771187,0.121000484,1.087253187,1.010345881,0.121178043,0.820437789,0.264707459,1.009206664,2205.995833,329.1642036,1.001128824,0.150963658,2149.059091,463.9666393,0.338152401,0.131207409,1.061358092,0.902468919,0.153714767,0.599317931,0.185649441,0.97456652,2024.82,342.0364039,0.926020852,0.127254446
2060-9,No protein,nan,nan,261.576,92.05161717,0.796416061,0.2380123,0.978115385,267.4285714,64.72012194,279.784,104.4138906,0.806538516,0.340902974,0.975041166,1.08277478,0.191563892,0.771116013,0.196077561,1.018055246,286.9458333,94.87584861,1.063571731,0.24953042,271.1181818,104.2940451,0.842487229,0.33886675,0.976351556,1.041931866,0.154619082,0.959720734,0.348136362,0.996256093,277.685,103.1420248,1.045847421,0.300882218
2061-10,No protein,nan,nan,682.988,1060.608155,0.360361239,0.446847335,1.422912841,479.9928571,123.0246953,764.82,1229.762458,0.327443658,0.401293674,1.493703972,1.119469565,0.239410772,0.283273484,0.139508157,1.065275067,512.0291667,152.8229081,1.050873714,0.185367381,728.6272727,1253.57923,0.32816476,0.395722274,1.607047437,1.006492605,0.201680247,0.809489494,0.49497659,1.017623586,453.395,125.5586456,0.989061789,0.247185356
20912-10,Pseudouridine-5'-phosphatase,PUDP,Q08623,1552.672,498.3480459,0.238405134,0.318405749,0.867863002,1789.075,881.247936,1528.36,530.5396272,0.590946676,0.158649081,0.954605998,1.040831199,0.342362601,0.869992576,0.422349424,0.98378724,1601.0375,380.2986314,1.05798404,0.364137379,1492.872727,507.5326162,0.990050092,0.4054555,1.001245948,0.996938665,0.293333268,0.807249148,0.348136362,0.975873982,1491.015,428.1532533,1.021585454,0.336685618
20913-27,Eukaryotic translation initiation factor 1,EIF1,P41567,6752.308,2268.954609,0.128236802,0.070789432,1.161939419,5811.239286,2047.934633,6615.356,2899.082682,0.315850696,0.203269392,1.135657438,1.000760155,0.330700487,0.662701369,0.328766232,0.958261618,5825.133333,2431.715865,1.044349619,0.342591589,6766.745455,2119.98335,0.163681672,0.060710687,1.174400924,1.0129854,0.331130984,0.972845964,0.425092523,1.003820944,5761.87,2334.525551,1.009129573,0.376043922
20915-68,Adaptin ear-binding coat-associated protein 2,NECAP2,Q9NVZ3,1574.576,576.8717364,0.275901717,0.082296863,1.129653787,1393.857143,593.6586979,1567.32,893.283675,0.451767425,0.496010644,1.111538337,1.026631727,0.432010558,0.479453042,0.292388361,0.899758896,1410.045833,467.6202385,1.141007587,0.635551898,1493.681818,454.9265172,0.225228346,0.178988343,1.117477448,1.010606349,0.30883506,0.932905123,0.376455285,0.991071444,1336.655,348.2348826,1.019710895,0.364602496
20918-28,U1 small nuclear ribonucleoprotein C,SNRPC,P09234,1287.012,375.0631886,0.641337001,0.446847335,1.038307652,1239.528571,344.6958285,1289.56,413.8931118,0.94784602,0.468117816,1.006426941,0.998546113,0.150685846,0.276367867,0.219691076,0.940976013,1281.325,443.2220044,1.061181262,0.22667767,1225.740909,388.1834063,0.79281714,0.425092523,0.972790944,0.964557636,0.302774328,0.632417001,0.244290184,0.958995922,1260.025,427.693224,1.005799517,0.236863658
20921-1,PDZ domain-containing protein GIPC2,GIPC2,Q8TF65,1907.844,1330.064999,0.867461567,0.324790586,0.966222356,1974.539286,1509.640999,1802.788,872.0530976,0.937700739,0.432505068,1.010776908,1.075247439,0.493446845,0.736550438,0.390365974,0.936397703,1783.566667,804.5955644,1.148280732,0.907492884,1800.077273,841.1025151,0.583589156,0.49497659,1.073839571,1.082606739,0.53433946,0.742824902,0.294094362,1.053789982,1676.3,558.3119988,1.027345825,0.522636128
20922-4,Profilin-4,PFN4,Q8NHR9,163.556,27.19810405,0.672670484,0.11113902,0.980992653,166.725,25.86360688,167.016,32.51987306,0.950642959,0.287734847,1.003375304,1.024163008,0.140114725,0.675051499,0.219691076,1.013068296,166.4541667,29.34541388,1.010951594,0.052493492,170.9181818,20.87635976,0.942615658,0.395718147,0.996462217,1.052469689,0.147054916,0.805274373,0.236454849,0.991635967,171.525,30.58715212,1.061346829,0.068133535
20923-10,Magnesium-dependent phosphatase 1,MDP1,Q86V88,7144.244,4187.737234,0.53082816,0.083662582,1.127842214,6334.435714,4973.190715,6638.392,4501.697686,0.541201567,0.363169349,1.112091183,1.11792103,0.826851123,0.343119399,0.158642395,0.792420366,5969.2875,2773.684086,1.410767665,1.208338281,6353.881818,3155.085088,0.595029452,0.454884707,1.085192217,1.10043253,0.69104356,0.639505409,0.43498444,0.908304986,5855.075,2730.720603,1.211523163,0.787203764
20924-85,Transcription elongation factor A protein-like 1,TCEAL1,Q15170,2964.584,730.807858,0.553773083,0.475137693,0.963622298,3076.5,591.3471032,2972.168,702.3034556,0.63259921,0.424654565,0.969851991,1.019860867,0.124929151,0.515586543,0.454853514,1.01991227,3064.558333,612.416699,0.9999496,0.074551019,2898.677273,696.5325268,0.67179384,0.276981786,0.969822181,0.975233547,0.090984166,0.693413277,0.199425692,0.987210222,2988.875,639.9398705,0.987868161,0.108283697
20926-31,Cyclic AMP-dependent transcription factor ATF-1,ATF1,P18846,1779.46,489.25635,0.897615305,0.3120744,0.990975882,1795.664286,392.6699825,1854.116,523.5669811,0.847337163,0.305025731,1.014224234,1.054497117,0.168958159,0.494456935,0.390365974,1.028303441,1828.1125,389.9162702,1.02547271,0.110431863,1738.459091,464.5590614,0.909058195,0.454884707,1.008925349,0.984742536,0.109430533,0.925280342,0.464880682,0.995471332,1723.08,380.4954449,0.989222396,0.178372339
20927-43,General transcription factor IIF subunit 2,GTF2F2,P13984,725.86,194.0656672,0.780201027,0.460967819,0.982437619,738.8357143,123.375522,699.108,173.7462976,0.385203038,0.432505068,0.947530848,0.969971938,0.064000353,0.098524286,0.07301676,0.949579315,737.8208333,125.9904923,1.021475429,0.130497417,683.8818182,181.7871273,0.920155903,0.221207516,0.992398738,0.9244321,0.104469676,0.390398189,0.052146514,0.96737191,689.12,146.0393084,0.955611891,0.120798141
20928-39,Transcription elongation factor A protein-like 7,TCEAL7,Q9BRU2,369.972,91.7523472,0.341431782,0.031937694,0.944787407,391.5928571,64.52670504,399.76,144.1445774,0.565581492,0.166017079,1.049743971,1.066427329,0.12142062,0.020019795,0.010178261,1.069501661,380.8166667,67.89431534,0.997125453,0.061703253,434.0545455,173.4190346,0.319369976,0.449894993,1.105970075,1.127049044,0.185478188,0.08512304,0.017737698,1.078633415,392.465,69.059737,1.044886083,0.09769583
20929-4,CTD small phosphatase-like protein,CTDSPL,O15194,1023.492,333.9802544,0.346220577,0.235268574,1.097650019,932.4392857,349.4756075,1096.296,830.8762654,0.367222291,0.496010644,1.180701391,1.102235173,0.636991292,0.611949161,0.044460103,1.067315686,928.5125,335.1148874,1.032717112,0.123635657,1060.295455,281.7807085,0.45903744,0.294094362,1.080671516,1.07401635,0.389150813,0.984441214,0.192462212,0.998331051,981.145,374.8572441,1.075811825,0.145312344
